Category,Title,URL_Title,Authors,Event,Date,Box
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8460,"Araújo, Juliana de Fátima Ovídio; Brandão, Alexandre Fonseca; Dias, Diego Roberto Colombo",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8468,"Costa, Afonso; Lima, Rachel; Tamayo, Sergio",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8472,"Gil, Adriano; Costa, Afonso; Figueira, Juliana",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8455,"de Souza e Almeida, Raphael; Villarmosa, Alexandre de Menezes; Raposo, Alberto Barbosa",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8456,"Silva, Leonardo S.; Nakamura, Ricardo; Nunes, Fatima L. S.",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8461,"Bastos, Ian Nantes Linares; Marques, Pedro Ivo de Araujo; Werneck, Vera Maria B.; da Costa, Rosa Maria E. Moreira",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8459,"Fracaro, Franklin Luiz do Nascimento; Peres, Fabiana Frata Furlan; Mauricio, Claudio Roberto Marquetto",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8458,"Tannús, Júlia; Favareto, Isabela; Lamounier Júnior, Edgard Afonso; Cardoso, Alexandre",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/svr_estendido/article/view/8454,"de Carvalho, Thiago Viana; Machado, Liliane dos Santos",ANAIS ESTENDIDOS DO SIMPóSIO DE REALIDADE VIRTUAL E AUMENTADA (SVR),2019-10-16,Caixa 7
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sibgrapi_estendido/article/view/8338,"Pesco, Sinésio; Bordignon, Alex Laier; Lopes, Hélio Côrtes Vieira","COMPANION PROCEEDINGS OF THE CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",2019-10-28,Caixa 7
ANAIS DE EVENTO,Using Interviews to Evaluate Location-Based Games: Lessons and Challenges,https://sol.sbc.org.br/index.php/wiplay/article/view/7840,"Carneiro, Nayana; Darin, Ticianne; Viana, Windson",PROCEEDINGS OF THE WORKSHOP ON INTERACTION AND USER RESEARCH IN GAME DEVELOPMENT (WIPLAY),2019-09-30,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/wslice/article/view/7722," Marques, Gustavo  Silveira;  Guardieiro Pereira Rezende, Aryadne  ;  Cunha, Ian  Resende;  Fialho, Raquel  ;  Pasquini, Rafael  ","PROCEEDINGS OF THE WORKSHOP ON SLICING THEORY, TECHNOLOGIES, AND APPLICATIONS OF SLICING FOR SOFTWARIZED INFRASTRUCTURES (WSLICE)",2019-09-25,Caixa 7
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/22313,"Maia, Marcelo; Dorça, Fabiano; Araújo, Rafael",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2022-10-03,Caixa 7
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/7650,"Fonseca, Baldoino; Cafeo, Bruno; Mendonça, Manoel; Wiese, Igor; Pinto, Gustavo",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2019-09-19,Caixa 7
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/14601,"Cavalcante, Everton; Dantas, Francisco; Batista, Thais",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2020-10-19,Caixa 7
ANAIS DE EVENTO,Back Matter,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/14633,"Cavalcante, Everton; Dantas, Francisco; Batista, Thais",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2020-10-19,Caixa 7
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/17301,"Collere, Vanessa; Bousfield, Paulo; Roggia, Karina; Vasconcelos, Cristiano",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2021-09-27,Caixa 7
ANAIS DE EVENTO,Back Matter,https://sol.sbc.org.br/index.php/vem/article/view/14531,"Durelli, Rafael; Rocha, Lincoln","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2020-10-19,Caixa 7
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/vem/article/view/14530,"Durelli, Rafael; Rocha, Lincoln","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2020-10-19,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7589,"de Rezende Martins, Marcelo; Gerosa, Marco Aurélio","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7581,"L. Cândido, Adriano; A. M. Trinta, Fernando; A. L. Rego, Paulo; S Rocha, Lincoln; C. Mendonça, Nabor; C. Garcia, Vinicius","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7587,"Soyer Cunha, Warteruzannan; Vieira de Camargo, Valter","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7582,"de S. Gomes, Felipe Gustavo; Souto Mendes, Thiago; O. Spínola, Rodrigo; Mendonça, Manoel; Farias, Mário","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7588,"Netto, Dorgival; de Holanda, Ana; Neves, Flavio; Rocha, Cloves; Bastos, Helena","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,Prefácio,https://sol.sbc.org.br/index.php/vem/article/view/7578,"Castor, Fernando; Scaliante Wiese, Igor","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7585,"Mendonça de Moraes, Guilherme; Costa Oliveira, Edgard","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/vem/article/view/7579,"Boechat, Gláucya; Mota Jr, Joselito; Machado, Ivan; Mendonça, Manoel","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2019-09-25,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7557,"José Porfírio, Emerson; Junio Cunha e Sousa, Fernando; Crisostomo Velasco, Gislainy; Teixeira de Carvalho, Sérgio",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,Prefácio,https://sol.sbc.org.br/index.php/mssis/article/view/7554,"Vicente Graciano Neto, Valdemar; Yumi Nakagawa, Elisa; Zeigler, Bernard",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7561,"Soares, Vinícius; Coutinho, Daniel; Cruz, Carla; Coelho, Alline; Werneck, Vera; Schots, Marcelo",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7562,"Martins, Lucas; Basso, Fábio Paulo; Rodrigues, Elder; Bernardino, Maicon",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7555,"Teixeira Bruno, Jorge; Bulcão-Neto, Renato",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7560,"Ferreira Coutinho, Emanuel; Ilane Moreira Bezerra, Carla",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/mssis/article/view/7556,"Alves Vieira, Marcos; Teixeira de Carvalho, Sérgio",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/bware/article/view/7503,"Marques, Johnny; Yelisetty, Sarasuaty",PROCEEDINGS OF THE BRAZILIAN WORKSHOP ON LARGE-SCALE CRITICAL SYSTEMS (BWARE),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/bware/article/view/7505,"J. Inocêncio, Thiago; R. Gonzales, Gustavo; E. A. Horita, Flávio",PROCEEDINGS OF THE BRAZILIAN WORKSHOP ON LARGE-SCALE CRITICAL SYSTEMS (BWARE),2019-09-13,Caixa 7
ANAIS DE EVENTO,Prefácio,https://sol.sbc.org.br/index.php/bware/article/view/7502,"Diirr, Bruna; Horita, Flávio; de Oliveira Neves, Vânia",PROCEEDINGS OF THE BRAZILIAN WORKSHOP ON LARGE-SCALE CRITICAL SYSTEMS (BWARE),2019-09-13,Caixa 7
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/erigo/article/view/7148,"Silva, Vagner L. C.; Vieira, Flávio H. T.",PROCEEDINGS OF THE REGIONAL SCHOOL ON INFORMATICS OF GOIáS (ERI-GO),2018-08-08,Caixa 7
ANAIS DE EVENTO,Prefácio,https://sol.sbc.org.br/index.php/erigo/article/view/13881,"Berretta, Luciana de Oliveira; de Carvalho, Sérgio Teixeira",PROCEEDINGS OF THE REGIONAL SCHOOL ON INFORMATICS OF GOIáS (ERI-GO),2020-11-11,Caixa 7
ANAIS DE EVENTO,Parkinson sEMG signal prediction and generation with Neural Networks,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/16102,"Zanini, Rafael Anicet; Colombini, Esther Luna",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2021-06-15,Caixa 7
ANAIS DE EVENTO,MobAngelo: Assistência Emergencial em Ambientes urbanos,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/20502,"Cunha, Lucas Braz; Hara, Carmem Satie; Santos, Aldri",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2022-06-07,Caixa 7
ANAIS DE EVENTO,LATOR: Protocolo de Roteamento Ciente de Qualidade com Prevenção de Aquecimento para Redes Corporais sem Fio,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/16101,"Caballero, Egberto; Albuquerque, Célio; Muchaluat-Saade, Débora C.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2021-06-15,Caixa 7
ANAIS DE EVENTO,Aprendizado de máquina para o diagnóstico da hipersensibilidade dentinária utilizando espectroscopia no infravermelho por transformada de Fourier,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/28695,"Souza, Paulo Diego S.; Silva, Robinson S.; Carneiro, Murillo G.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2024-06-25,Caixa 7
ANAIS DE EVENTO,Ambiente virtual para tratamento de ansiedade oriunda de traumas usando Dessensibilização e Reprocessamento por Movimentos Oculares,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/20499,"Cons, Bruna; Costa, Rosa Maria E. M. da",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2022-06-07,Caixa 7
ANAIS DE EVENTO,Segmentação de Núcleos em Imagens Histológicas Renais,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/11571,"Batista, Rodrigo E. C.; Veras, Rodrigo M. S.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2020-09-15,Caixa 7
ANAIS DE EVENTO,Detecção e Segmentação Automática de Estruturas em Imagens de Exames Oftalmológicos,https://sol.sbc.org.br/index.php/sbcas_estendido/article/view/11568,"Sampaio, Filipe A.; Veras, Rodrigo M. S.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING APPLIED TO HEALTHCARE (SBCAS),2020-09-15,Caixa 7
ANAIS DE EVENTO,PSECO-IM: An Approach for Incident Management to Support Governance in Proprietary Software Ecosystems,https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/21582,"Costa, Luiz Alexandre; Fontão, Awdren; Santos, Rodrigo",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON INFORMATION SYSTEMS (SBSI),2022-05-16,Caixa 7
ANAIS DE EVENTO,CRM Systems Quality Evaluation,https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/15369,"Boarim, Jhonatan Bernardes; da Rocha, Ana Regina Cavalcanti",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON INFORMATION SYSTEMS (SBSI),2021-06-07,Caixa 7
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/24729,"Fontão, Awdren",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON INFORMATION SYSTEMS (SBSI),2023-05-29,Caixa 7
ANAIS DE EVENTO,Aplicações de Mineração de Dados na Pecuária de Corte: Previsão de Indicadores de Qualidade de Carcaças,https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/6198,"da Silva, Rodrigo  R. ; Maciel, Thales  V.; Lampert, Vinícius  do N.; de Souza, Denizar  S.",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON INFORMATION SYSTEMS (SBSI),2018-06-04,Caixa 7
